Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
9,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-bootstrap/src/main/java/org/apache/nifi/registry/bootstrap/RunNiFiRegistry.java,a201fa5b2862df60bfb37644ebdc8623ab4b466a,1502136015,180,ee6c1f26b02d9907cb15960f27fd573a83f040c0,1528914142,175,,,,,"                dumpFile = null;",,,318
10,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-security-api-impl/src/main/java/org/apache/nifi/registry/authorization/file/FileAccessPolicyProvider.java,785cb81ff0b7cab1f083f1b8dfb643a8561ec566,1507226939,184,071d08aacccad125f4f17aacd97dbcbca9311779,1510069800,188,,,,,"            initialAdminIdentity = initialAdminIdentityProp.isSet() ? IdentityMappingUtil.mapIdentity(initialAdminIdentityProp.getValue(), identityMappings) : null;",,,318
11,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-utils/src/main/java/org/apache/nifi/registry/util/FileUtils.java,785cb81ff0b7cab1f083f1b8dfb643a8561ec566,1507226939,166,c01f79a294a8ca57aa6d5e914f75ae8a293fc4c5,1525794938,166,,,,,"                fos = null;",,,318
12,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-utils/src/main/java/org/apache/nifi/registry/util/FileUtils.java,785cb81ff0b7cab1f083f1b8dfb643a8561ec566,1507226939,167,c01f79a294a8ca57aa6d5e914f75ae8a293fc4c5,1525794938,167,,,,,"                fis = null;",,,318
13,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/file/FileAccessPolicyProvider.java,90f36dd223d50a0d29eef4eed24776e64b82c869,1510080598,188,87dc605c2ff0df68c124b254ee38872ecd2fc6c3,1528909881,203,,,,,"            initialAdminIdentity = initialAdminIdentityProp.isSet() ? IdentityMappingUtil.mapIdentity(initialAdminIdentityProp.getValue(), identityMappings) : null;",,,318
14,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-framework/src/main/java/org/apache/nifi/registry/db/DatabaseKeyService.java,2460c84bde0f8c79e24f3cfec0d41afafb4e5c12,1513271899,66,,,,,,,,"                keyEntity = null;",,,318
15,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-framework/src/main/java/org/apache/nifi/registry/db/DatabaseKeyService.java,2460c84bde0f8c79e24f3cfec0d41afafb4e5c12,1513271899,95,,,,,,,,"                existingKeyEntity = null;",,,318
16,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/CompositeUserAndGroups.java,a94b81745d106a1025b60b37365d60dce60f14ac,1513968429,28,,,,,,,,"        this.user = null;",,,318
17,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/CompositeUserAndGroups.java,a94b81745d106a1025b60b37365d60dce60f14ac,1513968429,29,,,,,,,,"        this.groups = null;",,,318
18,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/CompositeUserAndGroups.java,a94b81745d106a1025b60b37365d60dce60f14ac,1513968429,56,,,,,,,,"            this.groups = null;",,,318
19,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-extensions/nifi-registry-ranger/nifi-registry-ranger-plugin/src/main/java/org/apache/nifi/registry/ranger/RangerAuthorizer.java,e1bd6e26f3ce6c9023f05e0f209a696f70518156,1537465915,272,,,,,,,,"                rangerPlugin = null;",,,318
20,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-bootstrap/src/main/java/org/apache/nifi/registry/bootstrap/RunNiFiRegistry.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,175,17234102f7e188836b709913145184c527a1a96b,1571409063,179,,,,,"                dumpFile = null;",,,318
21,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/db/DatabaseKeyService.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,66,82e4f20f93684ce8f419d9e0526332d2484d3791,1558027387,66,,,,,"                keyEntity = null;",,,318
22,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/db/DatabaseKeyService.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,95,82e4f20f93684ce8f419d9e0526332d2484d3791,1558027387,95,,,,,"                existingKeyEntity = null;",,,318
23,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/CompositeUserAndGroups.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,28,,,,,,,,"        this.user = null;",,,318
24,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/CompositeUserAndGroups.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,29,,,,,,,,"        this.groups = null;",,,318
25,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/CompositeUserAndGroups.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,56,,,,,,,,"            this.groups = null;",,,318
26,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/file/FileAccessPolicyProvider.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,203,a1d79608745d3a1a47c8c05d15e6d8e30e4d607c,1570547423,211,,,,,"            initialAdminIdentity = initialAdminIdentityProp.isSet() ? IdentityMappingUtil.mapIdentity(initialAdminIdentityProp.getValue(), identityMappings) : null;",,,318
27,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/nifi-registry/nifi-registry-core/nifi-registry-utils/src/main/java/org/apache/nifi/registry/util/FileUtils.java,6f26290d78ffb3a7cf0ba44ef62346f55960054c,1537582204,166,,,,,,,,"                fos = null;",,,318
