Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
3900,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/src/main/java/org/apache/rocketmq/jms/domain/message/JmsBaseMessage.java,4f769ab78704553595d44334f1ce98611f153179,1488198830,282,,,,,,,,"        this.body = null;",,,12040
3901,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-jms/core/src/main/java/org/apache/rocketmq/jms/domain/message/JmsBaseMessage.java,8b65c5679d69efa3a57cae81f15ed1dd09d20776,1489565897,282,5e16b937bb280306891afdbf2218397bdf228c9e,1528357744,282,,,,,"        this.body = null;",,,12040
3902,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-jms/core/src/main/java/org/apache/rocketmq/jms/domain/message/JmsTextMessage.java,8b65c5679d69efa3a57cae81f15ed1dd09d20776,1489565897,35,,,,,,,,"        this.text = null;",,,12040
3903,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-mysql/src/main/java/org/apache/rocketmq/mysql/schema/Schema.java,5593575cbbeb4a6e92ba3d47caef0c7cd48e7278,1497443786,126,934e7bc12da8610de355afb2081a754c9b6b27dd,1497602174,124,,,,,"        dbMap = null;",,,12040
3904,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/RedisSocketReplicator.java,e75c89247579697c15519e866a9bf0ea97623552,1510048995,412,578bc4905129ef92b81adf027bf0f8f6e689de5b,1510049045,414,,,,,"                    heartbeat = null;",,,12040
3905,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/RedisSocketReplicator.java,101bc7f33c92bc4f2d7638c346fbf724bb545359,1510049036,99,578bc4905129ef92b81adf027bf0f8f6e689de5b,1510049045,99,,,,,"            exception = null;",,,12040
3906,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/RedisSocketReplicator.java,101bc7f33c92bc4f2d7638c346fbf724bb545359,1510049036,156,578bc4905129ef92b81adf027bf0f8f6e689de5b,1510049045,156,,,,,"                exception = null;",,,12040
3907,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/RedisSocketReplicator.java,101bc7f33c92bc4f2d7638c346fbf724bb545359,1510049036,161,578bc4905129ef92b81adf027bf0f8f6e689de5b,1510049045,161,,,,,"                    exception = null;",,,12040
3908,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/RedisSocketReplicator.java,37d2aae8156a8957025dd750f4e047e9dfaeaaa6,1516372056,99,,,,,,,,"            exception = null;",,,12040
3909,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73ed16d027cb732f8b37e575e3540afb8e08cd3ac0680a790f615e045bee86b7956650af9899263ed01,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/rocketmq-externals/rocketmq-redis/src/main/java/org/apache/rocketmq/redis/replicator/RedisSocketReplicator.java,37d2aae8156a8957025dd750f4e047e9dfaeaaa6,1516372056,156,,,,,,,,"                exception = null;",,,12040
